subject_id,"T2_What are the TOP THREE (by area covered) distinct colors on the dragonfly?  

If there are fewer than three colors on the dragonfly,
select only the number of colors you see.

Colors on the body, head, or eyes count - do not include colors of the wings, limbs, or body hairs. 

""Shiny"" portions of non-white colors don't count as white - likewise ""shadowed"" portions which are often under insects don't count as black.

See ""Need some help with this task?"" below the color options for details and examples. _1",Filename
100814736,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100140948-1.png
100814738,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100212627-1.png
100814740,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-100219536-1.png
100814742,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100219714-1.png
100814744,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100235448-1.png
100814746,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White,INAT-100239898-1.png
100814748,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-100260194-1.png
100814750,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-100282161-1.png
100814751,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100286845-1.png
100814753,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-100335647-1.png
100814755,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-100377067-1.png
100814757,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-100389659-1.png
100814758,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-100417076-1.png
100814760,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100424625-1.png
100814762,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White,INAT-100458538-1.png
100814764,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-100481921-1.png
100814766,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100536454-1.png
100814768,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100536723-1.png
100814770,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100556899-1.png
100814772,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-100556901-1.png
100814774,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ",INAT-100570291-1.png
100814776,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100579667-1.png
100814777,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100594585-1.png
100814779,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100623964-1.png
100814781,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-100640187-1.png
100814783,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100643841-1.png
100814785,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ",INAT-100655562-1.png
100814786,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100664555-1.png
100814788,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-100669707-1.png
100814790,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100755110-1.png
100814792,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100757382-1.png
100814794,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-100779937-1.png
100814796,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-100795230-1.png
100814798,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-100801112-1.png
100814800,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-100851872-1.png
100814802,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange ",INAT-100887593-1.png
100814803,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-100903271-1.png
100814805,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100920699-1.png
100814807,![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100940795-1.png
100814809,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-100969884-1.png
100814811,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ",INAT-100983789-1.png
100814812,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-100993183-1.png
100814814,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-100994064-1.png
100814815,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-101078927-1.png
100814818,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-101083739-1.png
100814820,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-101106505-1.png
100814822,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-101237906-1.png
100814823,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-101241854-1.png
100814825,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-101242138-1.png
100814827,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-101255749-1.png
100814829,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Purple.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e910204e-95ab-49d7-95e8-e8ce7ce81214.png) Purple ",INAT-101259860-1.png
100814830,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-101264700-1.png
100814833,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-101288802-1.png
100814835,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-101310259-1.png
100814836,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-101320969-1.png
100814838,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Purple.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e910204e-95ab-49d7-95e8-e8ce7ce81214.png) Purple ,INAT-101321074-1.png
100814839,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-101324746-1.png
100814841,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-101335503-1.png
100814843,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-101347105-1.png
100814844,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-101370781-1.png
100814846,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-101371477-1.png
100814848,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-101381371-1.png
100814850,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-101395767-1.png
100814852,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-101406073-1.png
100814853,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-101459648-1.png
100814855,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ,INAT-101468998-1.png
